DENSITY	POSITIONS	SUBPEAK_LENGTH
0		1178
0		805
0		1596
0		2826
0		1017
0		1669
0		1172
0		703
0		1452
0		1077
0		836
0		1787
0		2678
0		740
0		1516
0.0119331742243437	37	838
0		1623
0		1306
0		699
0		1818
0		1020
0		1409
0		1002
0		569
0		960
0		1004
0		2384
0		3615
0		1678
0		1309
0		1517
0		1021
0		1276
0		969
0		1834
0		2533
0		907
0		1354
0		2054
0		694
0		561
0		2114
0		2593
0		1304
0		1801
0		1140
0		755
0		1400
0		1400
0		2460
0		1542
0		2077
0.00836820083682008	360	1195
0		924
0		1296
0		1513
0		1072
0		1056
0		1389
0		1037
0		1008
0		1071
0		792
0		1034
0		618
0		874
0		1657
0		2196
0		1383
0		2506
0		1302
0		1309
0		1052
0		980
0		941
0		1201
0		1476
0		999
0		872
0		3076
0		1848
0		1431
0		864
0		1409
0		1054
0		603
0		1033
0		1955
0		805
0		5449
0		2030
0		1501
0		758
0		1594
0		1031
0		1406
0		1872
0		688
0		2193
0		1668
0		1085
0		1308
0		1128
0		1160
0		742
0		1844
0		1502
0		1772
0		1315
0		3255
0		1790
0.0103412616339193	193	967
0		833
0.00964320154291225	519	1037
0		870
0		1778
0		1238
0		1237
0		815
0		714
0		1632
0		2129
0		2213
0		1072
0		1684
0		1410
0		864
0		2536
0		1524
0		1770
0		1536
0		1193
0		944
0		1347
0		1208
0		749
0		1099
0		1246
0.00640614990390775	119	1561
0		1712
0		881
0		1669
0		987
0		950
0		2084
0.0104931794333683	381	953
0		1022
0		798
0		1082
0		2521
0		5011
0		1362
0		869
0		1054
0		969
0		1838
0		964
0		1120
0		893
0		2208
0		2520
0		1799
0.00257201646090535	356,1224	3888
0		1124
0		1073
0		1342
0		1045
0		3374
0		735
0.00511770726714432	693	1954
0		2496
0		1757
0		1390
0		1250
0		1635
0		1100
0		1373
0		920
0		1447
0		700
0		1326
0		2726
0		2660
0		803
0.00517063081695967	610	1934
0		1009
0		1251
0		904
0		1101
0		788
0		991
0		2214
0		862
0		1165
0		1335
0		1127
0		690
0		1969
0		1760
0		867
0		2488
0		1759
0		940
0		1483
0		2480
0		1010
0		1506
0		2024
0		1127
0		1291
0		497
0		932
0		991
0.00848896434634975	399	1178
0		849
0		940
0		1813
0		3725
0		1063
0		1876
0		1177
0		2000
0		897
0		1372
0		1095
0		1592
0		1431
0		1562
0		939
0		1689
0		1206
0		959
0		1130
0		1292
0		1611
0		836
0		1865
0		1809
0		1551
0		960
0		1066
0		926
0		1003
0		1878
0		594
0		1777
0		2488
0		665
0		2388
0		655
0		958
0		2008
0		944
0		519
0		2601
0		912
0		720
0		1507
0.00579038795599305	934	1727
0.00558347292015634	76	1791
0		973
0		1147
0		1059
0		1443
0.00297796307325789	2823,3029,3231	3358
0		1185
0		964
0.00979431929480901	510	1021
0		1042
0		1327
0		1591
0		1219
0		792
0		1653
0		1573
0		601
0		2757
0		1495
0		3535
0		576
0		3289
0		970
0		1747
0		1452
0		2743
0		1083
0		2118
0		1723
0		872
0		1556
0		991
0		1148
0		1913
0		1690
0		2519
0		1441
0		940
0		2802
0		1823
0.00339097999321804	332	2949
0		1214
0		1477
0		917
0		1101
0		979
0		778
0		1869
0		852
0		2101
0		1736
0		1056
0		1752
0		1266
0		1345
0		1272
0		1700
0		1675
0		1114
0		903
0		2302
0		1676
0		969
0		1295
0		840
0		732
0		1477
0		1065
0		2398
0		635
0		1898
0		1101
0		1202
0		1078
0.00509164969450102	777	1964
0		1094
0.00705716302046577	898	1417
0		985
0		2080
0		1077
0		875
0.00639386189258312	352	1564
0		915
0		1252
0		1273
0.0104384133611691	634	958
0.00471253534401508	14	2122
0		888
0		1105
0		1325
0		2305
0		1081
0		758
0		1381
0		1131
0		866
0		2106
0		1686
0		1191
0		1910
0		1093
0		1521
0		919
0		1046
0.0116959064327485	230	855
0		1218
0		1199
0		1768
0		1249
0		835
0		1405
0		945
0		678
0		933
0		1963
0		676
0		930
0		1157
0		947
0		992
0.00306091215182124	199	3267
0		919
0		1144
0		847
0		1272
0		939
0		2131
0		1667
0		2010
0		1952
0		1105
0		3154
0		1635
0		882
0		1163
0		909
0		3157
0		946
0		1223
0		790
0		2756
0		2020
0		995
0		1203
0		1002
0		838
0		934
0		1998
0		1249
0		1156
0		1387
0		1169
0		2178
0		960
0.00960614793467819	264	1041
0		1347
0		966
0		1197
0		1664
0		1641
0		658
0		1130
0		1278
0		1853
0		2302
0		2030
0		5489
0		668
0		2941
0		1277
0		3795
0		1057
0		1484
0		1005
0		596
0		2404
0		862
0		1047
0		874
0		705
0.00444444444444444	1366	2250
0		2153
0		2174
0		2271
0		1762
0		1027
0.00384615384615385	925	2600
0		1371
0		854
0		809
0		1324
0		1066
0		1081
0		1594
0		1299
0		3174
0		1663
0.0075642965204236	481	1322
0		835
0		1075
0		2187
0		1643
0		1258
0		1179
0		514
0		1798
0		837
0		1132
0		823
0		1338
0		701
0		1519
0.00667556742323097	720	1498
0		809
0		1921
0		4486
0		2498
0		1178
0		1436
0		2049
0		924
0		2130
0		1354
0		1994
0		1975
0		2376
0		2097
0		2738
0		2065
0		916
0		1436
0		2751
0.0105820105820106	806	945
0		1810
0		1576
0		1012
0		1016
0		1008
0		863
0		1809
0		841
0		935
0		676
0		2871
0		900
0		949
0		1024
0		919
0		2592
0		1967
0		1560
0		5261
0		1103
0		890
0		1081
0		1190
0		683
0		900
0		561
0		637
0		1268
0		1180
0.00467726847521048	1886	2138
0		967
0		976
0		1159
0		817
0		1093
0		1682
0.00433651344319167	1578	2306
0		1084
0		848
0		1114
0		997
0		2437
0		1891
0		925
0		1593
0.00451875282422051	893	2213
0		1742
0		993
0		2562
0		1478
0		1319
0		1916
0		886
0		1111
0		1424
0		941
0		914
0		1063
0.00370507595405706	279	2699
0		764
0		1103
0		1750
0		1790
0		1550
0		1011
0		1385
0		1238
0		1134
0		1110
0		1215
0		1090
0		1099
0		852
0		1318
0		709
0		1184
0		974
0.00896860986547085	505	1115
0		1562
0		1986
0		820
0		1281
0		570
0		1479
0		661
0		868
0		877
0.00938086303939963	197	1066
0		1592
0		543
0		2076
0		1544
0		1620
0		819
0		738
0		2246
0		2188
0		1083
0		1278
0		2231
0		902
0		804
0		1283
0		709
0		662
0		1322
0		729
0		3501
0		1415
0		1095
0		1447
0		1210
0		1567
0		2013
0		1701
0		1034
0		669
0		815
0		1457
0		906
0		909
0		2084
0		1156
0		985
0		2158
0		1429
0		1082
0.00217533173809006	3696,3814	4597
0		1480
0		743
0		1691
0		2562
0		1261
0		995
0		1492
0		1484
0		892
0		905
0		1154
0		1347
0		1523
0.00399042298483639	847	2506
0		633
0		1234
0		2541
0		1927
0		2083
0		1679
0.0072992700729927	154	1370
0		894
0		1177
0		695
0		1139
0		940
0		1801
0		1632
0		815
0		1602
0		891
0		1030
0		1509
0		5624
0		1223
0		1044
0		1641
0		1284
0		882
0		1692
0		946
0		1128
0		1239
0		2354
0		1778
0		1163
0		680
0		3898
0		1182
0		1267
0		590
0.00483558994197292	489	2068
0		1639
0		1928
0		1093
0		1557
0		699
0		975
0		1064
0		1204
0		717
0		1338
0		1281
0		996
0		923
0		1748
0.00595592614651578	528	1679
0		1936
0		1940
0		1423
0		872
0		1181
0		719
0		3025
0		795
0		2005
0		2719
0		840
0		1417
0		1229
0		2316
0		837
0		1654
0.0101419878296146	405	986
0		1704
0.0102880658436214	49	972
0		621
0		906
0.00766283524904215	696	1305
0		600
0		2007
0		760
0		1536
0		1302
0		847
0		5008
0		1083
0		590
0		922
0		1775
0.00309119010819165	2985	3235
0		1139
0		2927
0		1041
0		1838
0		1017
0		1070
0		1705
0		1022
0		2145
0		2237
0		2196
0		1285
0		1316
0		1309
0		2311
0		1009
0		5049
0		730
0		1417
0		1409
0.00510204081632653	227	1960
0		1135
0		997
0		850
0		2011
0		830
0		769
0		1149
0		909
0		1085
0		4050
0		882
0		825
0.00775795190069822	92	1289
0		1420
0		1433
0		1346
0		831
0		796
0		740
0		887
0		1219
0		1102
0		1225
0		1829
0		1119
0		1104
0		978
0		1706
0		1539
0		1016
0		776
0		1236
0		622
0		751
0		858
0		1156
0		1067
0		1178
0		945
0		1118
0		970
0		2655
0		1074
0		1362
0		1602
0		944
0		1039
0		1020
0		1887
0		914
0		1203
0		1316
0		1057
0		1190
0		1515
0		770
0		1077
0		333
0		595
0		2166
0		966
0.00949667616334283	224	1053
0		1484
0		1075
0		1262
0		1336
0		2257
0		1678
0		1342
0		2640
0		1750
0		3560
0		818
0		1629
0		1100
0		1602
0		909
0		1766
0		1463
0		983
0		1429
0		1048
0.00287273771904625	1082	3481
0		2544
0		757
0		648
0		1493
0		2054
0		1100
0		1443
0		1523
0		1342
0		1340
0		837
0		716
0		1055
0		1021
0		1183
0		2421
0		877
0		2153
0		1234
0		782
0		1203
0		1854
0		1265
0		910
0		1063
0		1150
0		950
0		1582
0		2134
0		1142
0		2351
0		1238
0		1862
0		2383
0.00751314800901578	693	1331
0		1654
0		2199
0		1516
0.00599880023995201	901	1667
0		1660
0		837
0		1241
0		858
0		993
0		612
0		1809
0		1382
0.00463821892393321	170,526	2156
0		1272
0		1120
0		1830
0		2318
0		929
0		2050
0		871
0		1404
0		3725
0		1228
0		1767
0		1093
0		747
0		4929
0		3429
0		1196
0		1300
0		1043
0		1136
0		800
0		1569
0		1848
0		1497
0		2454
0		1455
0		2318
0		941
0		790
0		1508
0		1583
0		1490
0		697
0		1423
0		1440
0		883
0		1660
0.00483792936623125	163	2067
0		1647
0		1766
0		1679
0		1698
0		960
0.0133868808567604	361	747
0		1592
0		2317
0		1012
0		3072
0		773
0		1420
0		931
0		1482
0		1289
0		1446
0		1195
0		874
0		667
0		798
0		1247
0		1941
0		2091
0		1534
0		1302
0		897
0		1660
0		1237
0		1640
0		1055
0		791
0		966
0		1060
0		821
0		2107
0		766
0		840
0		1184
0		837
0		1507
0		1920
0		1586
0.0120192307692308	793	832
0		1329
0		1664
0		868
0		1144
0		920
0		1901
0		510
0.00617283950617284	854,1260	1620
0		1029
0		1671
0		4875
0		1124
0		801
0		1775
0		1108
0		1476
0		1048
0		659
0		1120
0		903
0		1118
0		634
0		1788
0		849
0		1158
0		610
0		2105
0		2226
0		956
0		2880
0		1639
0		888
0		1279
0		1506
0.00930232558139535	204	1075
0		2405
0		2827
0		1711
0		893
0		934
0		1179
0.0105263157894737	72	950
0		1185
0		1514
0		1344
0		1599
0		774
0.00343288705801579	1199	2913
0		1410
0		2315
0		1841
0		1930
0		3084
0		2026
0		2914
0		1357
0		974
0		717
0		2446
0		577
0		713
0		857
0		2038
0		1618
0		2815
0		1632
0.00351741118536757	781	2843
0		2924
0		984
0		2191
0		3274
0		2089
0		762
0		1003
0		1978
0		1319
0		2013
0		881
0		1750
0		668
0.00352236703064459	1946	2839
0		1207
0		893
0		563
0		1822
0		763
0		904
0		1184
0		894
0		2141
0		2661
0		1757
0		2036
0		1136
0		1050
0		3190
0.00755857898715042	1254	1323
0.00737463126843658	602	1356
0		829
0		1124
0.00829875518672199	1072	1205
0		2638
0		1659
0		1347
0		3197
0		1199
0		1454
0		2963
0		2151
0		1004
0		1357
0		1991
0		1802
0		1516
0		1676
0		1153
0		1004
0		1175
0		1476
0		3098
0		3680
0		1644
0		767
0.0116550116550117	286	858
0		1817
0		1265
0		1984
0		1469
0		2304
0		3489
0		2065
0		850
0		1955
0		2597
0		1210
0.0058343057176196	1053	1714
0		1354
0		777
0		2282
0		2737
0		1439
0		1766
0		876
0		745
0		987
0.00620347394540943	645	1612
0		1526
0		1334
0		3769
0.0084530853761623	939	1183
0		1328
0		2629
0		1196
0		1381
0		1231
0		884
0		948
0		829
0		2020
0		1579
0		1126
0		1074
0		1119
0		1123
0		2112
0		867
0		900
0		2495
0		3264
0		2197
0		3044
0		869
0		2263
0		1004
0		1661
0		1101
0		997
0		865
0		1160
0		1443
0		1215
0		818
0		1243
0		613
0		1012
0		2909
0		957
0		628
0		1127
0		1750
0		947
0		6493
0		944
0		851
0		2127
0		2347
0		1065
0		719
0		1048
0		1307
0		1410
0.0104493207941484	743	957
0		702
0		1113
0		2258
0		1661
0		717
0		1448
0		1325
0.00757575757575758	261	1320
0		2197
0		2874
0		556
0		1517
0		697
0		1776
0		2031
0		907
0		1457
0		890
0		1692
0		2167
0		901
0		1594
0		1043
0		702
0		931
0		1141
0		858
0		877
0		1637
0		1097
0		1006
0		506
0		1409
0		1480
0		1257
0		1270
0		671
0		1696
0		2414
0.0102774922918808	867	973
0		2439
0		849
0		1156
0		1895
0		1663
0.00347705146036161	1722	2876
0		1465
0		2458
0		988
0		606
0		2448
0		1335
0		774
0		1053
0		1273
0.00465983224603914	308	2146
0		1654
0		2370
0		1157
0		1373
0		815
0		2224
0		1714
0		1324
0		1198
0		700
0		1941
0		3071
0		1454
0		553
0		894
0		1102
0		962
0.00892857142857143	1109	1120
0		3913
0		1209
0		820
0		1968
0		1961
0		1336
0		2230
0		1143
0		827
0		1684
0		1075
0		670
0		1538
0		1208
0		1205
0		1221
0		1431
0		909
0		1183
0		5184
0		1211
0		2560
0		1569
0		701
0		1160
0		1235
0		1366
0		750
0		1011
0		1684
0		927
0		892
0		1335
0		949
0		1221
0		1566
0		1601
0		1184
0		1403
0.00226039783001808	304	4424
0		1168
0		1038
0		1191
0		1700
0		4821
0		2036
0		1226
0.00616903146206046	1235	1621
0		1207
0		1150
0.00388048117966628	1147	2577
0		1036
0		1144
0		1044
0		1059
0		1668
0		1504
0		1169
0		2765
0		626
0		1015
0		1051
0		722
0		1983
0		1587
0		1283
0		1054
0		1179
0		730
0		1433
0		1922
0		607
0		899
0		1326
0.0023094688221709	3734	4330
0		1036
0		989
0		1426
0		792
0		1684
0		925
0		1968
0		2111
0		1173
0		1902
0		1771
0		1298
0.00798084596967279	1022	1253
0		747
0		1182
0		1311
0		1431
0		2020
0		1214
0		893
0		1746
0		2287
0		1400
0		1609
0		896
0		1529
0		1041
0		892
0.00914076782449726	261	1094
0		1875
0		2084
0		984
0		1669
0		894
0		736
0		1186
0		1092
0		2038
0		1325
0		1328
0.00966183574879227	773	1035
0.00356252226576416	2303	2807
0		1076
0		767
0		507
0		1644
0		1029
0		781
0		1663
0		1088
0		959
0		856
0		831
0		983
0		1004
0		1377
0		861
0		1163
0		1642
0		1431
0		1192
0		4120
0		1053
0		1261
0		1046
0		1001
0		1644
0		637
0		844
0		1163
0		1106
0		1864
0.00340483486550902	1506	2937
0		1113
0		1026
0		2171
0		1124
0		953
0		1070
0		2245
0		920
0		1282
0		1683
0		1134
0		965
0		1044
0		1229
0		1063
0		1586
0		1496
0		1583
0		2376
0		939
0		2145
0		637
0		852
0.00462962962962963	114	2160
0		781
0		722
0		1411
0		1270
0		1155
0		1562
0		675
0		912
0.00362976406533575	907	2755
0		1257
0		1632
0		1283
0		939
0		801
0		1130
0		985
0.00602409638554217	164	1660
0		814
0		594
0		1582
0		1594
0		990
0		1131
0		1740
0		1441
0		1040
0		1342
0		862
0		1083
0.0093984962406015	381	1064
0		1185
0		1371
0		1462
0.0109769484083425	694	911
0		539
0		1573
0		857
0		772
0		2025
0		1469
0		717
0		1283
0		1416
0		981
0		1522
0		1729
0		931
0		1264
0		935
0		1061
0		1050
0		2440
0		1419
0.0166666666666667	564	600
0		1597
0		1189
0		1547
0		1273
0		933
0		2061
0		628
0		550
0		954
0		1084
0		1066
0		1049
0		2414
0		1059
0		1846
0		912
0		2184
0		988
0		1531
0		1956
0		787
0		1033
0		1008
0		2260
0		3440
0		1271
0		1455
0		1151
0.00852514919011083	1068	1173
0		1049
0		2212
0		473
0		906
0		991
0		1573
0		1334
0		784
0		1145
0		998
0		1075
0		981
0		607
0		1035
0		1283
0		1283
0		1303
0		1304
0		908
0		1223
0		1361
0		1974
0		911
0		805
0		945
0		915
0		1044
0		1278
0		1428
0		1027
0		3864
0		2051
0		1453
0		1410
0		1796
0		1110
0		808
0		658
0		2536
0		1172
0		1669
0		660
0		939
0		1251
0.00422654268808115	754	2366
0		851
0.00318268618714195	2275	3142
0		2038
0		569
0		2722
0		1839
0		2204
0		1351
0		2772
0		707
0		2120
0		1047
0		1109
0		869
0		1026
0		2013
0		1893
0		940
0		1678
0		1381
0		779
0		1074
0		855
0		875
0		1549
0		882
0		608
0		2157
0		712
0		3236
0		2525
0		2165
0		1027
0		806
0		2279
0		1163
0		3881
0.0106723585912487	771	937
0		1025
0		1249
0		930
0		1188
0.00297176820208024	821	3365
0		1210
0		2018
0		1170
0		3407
0		2296
0		2013
0		1091
0		908
0		1406
0		1206
0		1130
0		736
0		1335
0		1073
0		1067
0		1740
0		1495
0		1466
0		970
0		1041
0		1286
0		2472
0		1607
0		2326
0		1299
0		793
0		956
0		1519
0		937
0		2346
0		853
0		1471
0		960
0		1903
0		1635
0		1515
0		706
0		968
0		1058
0		933
0		756
0		1115
0		1191
0		1077
0		2527
0.00992063492063492	731	1008
0		1127
0		931
0		1038
0		1212
0		645
0		736
0		2721
0		3276
0		787
0		1566
0.00744601638123604	763	1343
0		2572
0		1520
0		3386
0		1103
0		2068
0.0067476383265857	1304	1482
0		1675
0		640
0		858
0		526
0		1109
0		1317
0		2804
0.00467071461933676	1811	2141
0		1674
0		1157
0		1922
0		711
0		3371
0		986
0		810
0.0148148148148148	575	675
0		1874
0		726
0		887
0		1400
0		945
0		1083
0		1479
0		2014
0		2730
0		2274
0		1757
0		1435
0		944
0		667
0		2250
0		6864
0.00645577792123951	452	1549
0		923
0		804
0		805
0		1746
0		859
0		620
0		1193
0		1556
0		1775
0		910
0		1164
0		1459
0		882
0		839
0		2544
0		1862
0		1207
0		1474
0		1713
0		817
0		1022
0		1361
0		1897
0		2509
0		1551
0		1560
0		1988
0		1447
0		1412
0		689
0		1269
0		1358
0		1153
0		1208
0		847
0		1663
0		2252
0		1277
0		1787
0		794
0		1361
0.0108695652173913	826	920
0		824
0		1473
0		654
0		1072
0		608
0		794
0		1255
0		2338
0		738
0		1171
0.00359582883854729	787	2781
0		1654
0.00987166831194472	440	1013
0		1395
0		2289
0		1737
0		1103
0		1758
0		1557
0		1646
0		1825
0		951
0		3667
0		1204
0		1372
0		762
0		933
0		1266
0		2687
0		775
0		3960
0		671
0		835
0.00411692054343351	1845	2429
0		831
0		1185
0		1573
0		2205
0		695
0		1482
0		955
0		2426
0		1693
0		572
0		3662
0		1408
0		1157
0		904
0		1685
0		1203
0		1316
0		969
0		3671
0		1070
0.0110864745011086	852	902
0		706
0		4284
0		950
0		1218
0		2308
0		903
0		894
0		783
0		2348
0		902
0		860
0		1955
0		1405
0		1407
0.00784929356357928	444	1274
0		1099
0		1007
0		1124
0		2195
0		1408
0		967
0		1440
0		1099
0		2288
0		987
0		930
0.00459347726228755	1847	2177
0		1613
0.0130378096479791	611	767
0.00406669377795852	1291	2459
0		2528
0		1723
0		1433
0		1957
0		1417
0		1135
0		1470
0		1263
0		3251
0		1382
0		3778
0		1441
0		1258
0		1035
0		1049
0		1558
0		771
0		1351
0		2047
0		1066
0		1295
0		870
0		3021
0		750
0		1443
0.00726216412490922	1184	1377
0		1429
0		960
0		645
0		2132
0		1214
0		1131
0		1137
0		1174
0		980
0		3428
0		1390
0		1059
0		1393
0		981
0		847
0		994
0		1703
0		1350
0		1307
0		1696
0		927
0		1330
0		1970
0		629
0		1027
0		1099
0.00959692898272553	663	1042
0		2305
0		1337
0		894
0		913
0		882
0		1271
0		899
0		973
0		2014
0		933
0		1781
0		1564
0		1476
0		864
0		1378
0.005824111822947	1296	1717
0		756
0		885
0		674
0		2248
0		1775
0		1508
0		947
0		840
0		856
0		516
0		1357
0		1828
0		884
0		1575
0		2159
0		908
0		2394
0		699
0		1296
0		4861
0		856
0		3196
0		1133
0		2662
0		977
0		994
0		869
0		1061
0		2630
0		1137
0		598
0.00382995021064726	1281	2611
0		1134
0		2732
0		1745
0		901
0		1297
0.00399520575309628	684	2503
0		1481
0		947
0.00557103064066852	1513	1795
0		1772
0		807
0		1032
0		630
0		2210
0		2719
0		1340
0		1541
0		909
0		1424
0		1676
0		1208
0		1136
0		2037
0		1810
0		2227
0		1796
0		1153
0		875
0		1074
0		1233
0		1272
0		1489
0		1527
0		2541
0		1076
0		2159
0		1899
0.00503018108651911	756	1988
0.00478240076518412	1267	2091
0		1083
0		750
0		1021
0		3931
0		2763
0		1072
0		1013
0		2132
0		1035
0		2829
0		1369
0		1131
0		723
0.0054525627044711	770	1834
0		1267
0		886
0		3729
0		502
0.00738007380073801	359	1355
0		976
0		792
0		1155
0		1080
0		946
0		546
0		1043
0		963
0.00904159132007233	1028	1106
0		996
0		2137
0		1356
0		3288
0		1026
0		1228
0		785
0		1266
0		779
0		916
0		2917
0		1114
0		1273
0		2937
0		1267
0		934
0		1005
0		1113
0		1379
0		1658
0		896
0		919
0		2442
0		896
0		1306
0		970
0		963
0		2341
0		2147
0		2135
0		1190
0		655
0		2940
0		1346
0		1574
0		1058
0		1252
0.00577034045008656	121	1733
0		955
0		1147
0		1113
0		1137
0		903
0		1140
0		893
0		1292
0		2951
0		728
0		1420
0		1882
0		943
0		2146
0		672
0		2190
0		975
0		1308
0		1183
0		3516
0		1504
0		1055
0		1623
0		853
0		2778
0		2125
0		919
0		892
0		3287
0		1074
0		1961
0		578
0		885
0		1429
0		1233
0		3106
0		1060
0		1731
0		1078
0		1839
0		1861
0		1647
0		621
0		757
0		1576
0		1184
0.00630517023959647	865	1586
0		1938
0		699
0		906
0		1334
0		882
0		2430
0		1491
0		1891
0		1314
0		1075
0		1143
0		746
0		2023
0		1025
0		2162
0		1057
0		1043
0		1042
0		1075
0		1978
0		753
0		814
0		1331
0		1418
0		1685
0		957
0		1816
0		1254
0		2954
0		889
0		801
0		926
0		1317
0		1344
0		1019
0		1299
0		664
0		1757
0		1300
0		1454
0		2775
0		1886
0		1263
0		1332
0		3535
0		1427
0		1358
0		829
0		1546
0		881
0		863
0		1661
0		1209
0		884
0		1057
0		762
0		1093
0		1250
0		2108
0		833
0		848
0		1224
0		1742
0		1240
0		1169
0		609
0		1842
0		1775
0		1077
0		582
0		1057
0		990
0		833
0		3159
0		988
0		702
0		1740
0		1606
0		2204
0		1339
0		1601
0		885
0		1102
0		909
0		922
0		2357
0		1917
0		1084
0.00606428138265616	1607	1649
0		1082
0		913
0		1052
0		1100
0		1459
0		2051
0		1258
0		814
0.00291120815138282	549,2686	3435
0		1837
0		1424
0		1663
0		989
0		1004
0		1417
0		1188
0		2014
0		1554
0		2141
0		1203
0.0148809523809524	151	672
0		2227
0		1210
0		689
0		1436
0		1954
0		1595
0		936
0		1263
0		1021
0		986
0		875
0		1214
0.0149700598802395	501	668
0		1667
0		610
0		1055
0		1039
0		1087
0		1508
0		2506
0		1513
0		1078
0		2466
0		1289
0		1050
0		1362
0		1201
0		1022
0		863
0		1035
0		1599
0		2274
0		1132
0		1904
0		2434
0		1567
0		1665
0		1419
0		2740
0		1189
0		990
0		2130
0		2339
0		1598
0		1184
0		1041
0		2011
0		1843
0		726
0		1974
0		1509
0		1749
0.0050709939148073	453	1972
0		873
0		761
0		1280
0		681
0		1984
0		2251
0		1494
0		1049
0		1515
0		1197
0		1196
0		842
0		2067
0		1018
0		1529
0		1146
0		1946
0		1952
0		991
0		991
0.00697350069735007	752	1434
0		2685
0		920
0		939
0		2968
0		1078
0		1121
0		1072
0		1628
0		1478
0		800
0		1054
0		1236
0		1048
0		958
0		654
0		2734
0		1339
0		2512
0		912
0.00536480686695279	1072	1864
0		814
0		1139
0		1386
0		2690
0		1300
0		2131
0		947
0		2217
0		1120
0		828
0		1203
0		1090
0		1598
0		2460
0		2146
0		1995
0		806
0		827
0		1164
0		1070
0		1779
0		752
0		2153
0		1704
0		875
0		1344
0		636
0		1231
0		1543
0.0112612612612613	844	888
0		1597
0		1132
0		1579
0		1956
0		2389
0		1064
0		3060
0		1005
0		1855
0		960
0		1265
0		1076
0		1183
0		944
0		1225
0		2064
0		3388
0		1545
0		1486
0		1500
0		1720
0		3367
0		976
0		928
0		1046
0		829
0		1773
0		2357
0		1098
0		1945
0		524
0		754
0.00843170320404722	614	1186
0		1080
0		666
0		1376
0		836
0		1308
0		1059
0		611
0		1078
0		1869
0		1343
0		1522
0.00871839581517001	1097	1147
0.00415973377703827	899	2404
0.00916590284142988	1061	1091
0		1652
0		1456
0		813
0		880
0		509
0		1154
0		775
0.00998003992015968	587	1002
0		899
0		1429
0		1261
0		1403
0		1428
0		1208
0		759
0		965
0		1882
0		836
0		863
0		673
0		831
0.00935453695042095	161	1069
0		1648
0		1425
0		1178
0		1239
0		1428
0		1472
0		915
0		1730
0		895
0		761
0.00703729767769177	1154	1421
0		1818
0		1059
0		1772
0		748
0		1340
0		1185
0		1013
